created_at,full_text,id_str,lang,sentiment_result,sentiment,score
2025-05-15 02:10:15+00:00,terimakasih BBRI tp minimal dampe 4500,1922836895937024197,in,"{'label': 'neutral', 'score': 0.9976221919059753}",neutral,0.9976221919059753
2025-05-15 01:12:27+00:00,168: +18 46% 5200 kali lipat: ADES ADRO ANTM APLN ARTO ASII BANK BBCA BBRI BUMI CLEO CPIN DSSA EXCL JSMR KEJU MYOR PGAS SIDO TLKM WIKA: portofolio WARUNG TEGAR saham BY JO ot P: 14 Mei 2025: koordinasi modus operasional CUAN BY JO 1-2-5: https://t.co/2Namqv2ucB,1922822351802011969,in,"{'label': 'neutral', 'score': 0.9989345669746399}",neutral,0.9989345669746399
2025-05-15 00:34:28+00:00,IHSG TECHNICAL VIEW (15/05) IHSG kemarin ditutup naik 2.15% dan disertai dengan net buy asing ~2.8 Tr. Saham yang paling banyak dibeli asing adalah BBRI BMRI BBCA BBNI dan TPIA.,1922812794044400024,in,"{'label': 'neutral', 'score': 0.9861500859260559}",neutral,0.9861500859260559
2025-05-15 00:12:31+00:00,Asing Net Buy Jumbo Rp 2 84 T BBRI-BMRI Laris Manis https://t.co/KxaNIMfwOa,1922807269491867909,in,"{'label': 'neutral', 'score': 0.992324709892273}",neutral,0.992324709892273
2025-05-14 23:53:06+00:00,BBRI BMRI Jadi Sasaran Disebut Bisa Segini https://t.co/8Q3MSbR8Zr,1922802382548725853,in,"{'label': 'neutral', 'score': 0.9898837208747864}",neutral,0.9898837208747864
2025-05-14 23:29:37+00:00,Update 15 Mei 2025 Dividen final masuk Apr 25 Secara hitungan Gw gak rugi karena dividen yg gw dapat udah lebih banyak (8%) vs floating loss saat ini (3%) Lanjut terus Gw mau buktikan kita akan baik2 aja kalo hanya beli emiten bagus dan berdividen $BBRI Avg price masih 4.243 https://t.co/0yOjsAMoLU,1922796470626902172,in,"{'label': 'positive', 'score': 0.9577176570892334}",positive,0.9577176570892334
2025-05-14 15:03:17+00:00,hari ini asing Net Buy. Terringgi di BBRI asing net buy 1.2T. https://t.co/zbOaaWnQIY,1922669051181944946,in,"{'label': 'neutral', 'score': 0.9761701822280884}",neutral,0.9761701822280884
2025-05-14 14:30:25+00:00,Kelupaan bbri kannn.... Skrg udah ijo2 club deh ,1922660778668167351,in,"{'label': 'negative', 'score': 0.9986530542373657}",negative,0.9986530542373657
2025-05-14 14:00:02+00:00,15 05 25 Bank Rakyat Indonesia (Persero) Tbk. #BBRI Hotel Fitra International Tbk. #FITT Bank Mandiri (Persero) Tbk. #BMRI Bank Negara Indonesia (Persero) Tbk. #BBNI #IDX #Warsaham #IHSG,1922653133077205188,in,"{'label': 'neutral', 'score': 0.9975468516349792}",neutral,0.9975468516349792
2025-05-14 12:53:52+00:00,Saya avg up $BBRI hari ini. HL dan HH sudah terbentuk. Semoga cuan. https://t.co/nkUqfzUuyD,1922636480570126820,in,"{'label': 'neutral', 'score': 0.8387061357498169}",neutral,0.8387061357498169
2025-05-14 12:36:09+00:00,Big bank naiknya lumayan kenceng rata2 6% yang beli BBRI 1 trilyun lebih tapi menimbulkan gap yg sangat besar Mudah2an tahun depan aja tutup gap nya ,1922632024117895659,in,"{'label': 'neutral', 'score': 0.8497580885887146}",neutral,0.8497580885887146
2025-05-14 12:34:52+00:00,#167: +14 11% 67 kali lipat: ADES ADMR AMRT ANTM ASII BBCA BBRI BNII BREN BYAN GOTO KIJA MAPI MTEL ROTI: portofolio WARTEG saham BY JO ot B: 14 Mei 2025: koordinasi modus operasional CUAN BY JO 1-2-5: StuPa AkSi: studi-pandangan-transaksi-evaluasi: https://t.co/x5qZbGOSN8,1922631699432649204,in,"{'label': 'neutral', 'score': 0.9989439845085144}",neutral,0.9989439845085144
2025-05-14 12:26:26+00:00,Bbri hari ini bisa kembali ke 4k Telkom masih merah karna asing masih jualan,1922629575365771723,in,"{'label': 'neutral', 'score': 0.9915969967842102}",neutral,0.9915969967842102
2025-05-14 11:42:15+00:00,#166: +39% 1291 kali lipat: portofolio WARTEG saham BY JO ot C: 14 Mei 2025: ADRO AMRT ARTO ASRI BBCA BBRI BLTA BNII BREN BUMI BYAN DSSA ELSA EXCL GOTO GPSO HERO IMAS INDY JSMR KAEF KEJU LAJU MAPI MIDI PGEO SIDO TAYS TLKM UNVR https://t.co/WFpzw4f9Mk,1922618456949531034,in,"{'label': 'neutral', 'score': 0.9984555244445801}",neutral,0.9984555244445801
2025-05-14 10:45:30+00:00,Bagaimana nasib BUMN tbk yg menjadi konstituen Danatara... dlm sebulan BBRI +10% BBNI -3% BBTN +34% BMRI +6% Mana tuh kang bacot sok tahu?? porto kalian masih bernyawa?? https://t.co/q5DZY8EOPh,1922604175537434833,in,"{'label': 'negative', 'score': 0.9808310866355896}",negative,0.9808310866355896
2025-05-14 10:40:36+00:00,IHSG Menguat 2 15% Saham BBNI &amp; BBRI Melaju Kencang https://t.co/wKLsbKpaCS,1922602941539586309,in,"{'label': 'neutral', 'score': 0.9723300337791443}",neutral,0.9723300337791443
2025-05-14 10:05:00+00:00,RUPS Tahunan PT Bank Rakyat Indonesia (Persero) Tbk (IDX: $BBRI) pada 11 Maret 2025 menyetujui rencana pembelian kembali (buyback) saham senilai maksimal Rp3 triliun &amp; pengalihan saham hasil buyback untuk pelaksanaan Program Kepemilikan Saham Pekerja dan/atau Manajemen (MESOP). https://t.co/qPs8M9tXQj,1922593983957471700,in,"{'label': 'neutral', 'score': 0.9982165694236755}",neutral,0.9982165694236755
2025-05-14 10:00:07+00:00,Digendong BBRI &amp; BMRI IHSG Selangkah Lagi Menuju Level 7.000 https://t.co/1Hvn0kj6Aj,1922592756071125134,in,"{'label': 'neutral', 'score': 0.9956346154212952}",neutral,0.9956346154212952
2025-05-14 09:10:40+00:00,Lo Kheng Hong Panen Dividen JP Morgan Lepas Saham BBCA &amp; BBRI dan Cuan SBN Ritel 2025 https://t.co/IQcyfkXOTa #bisnis #ekonomi #fintech #keuangan #modalsantai,1922580309087866968,in,"{'label': 'neutral', 'score': 0.9969454407691956}",neutral,0.9969454407691956
2025-05-14 09:06:35+00:00,@Saham_fess Buy BBCA BBRI BRIS BREN TPIA,1922579284561953259,in,"{'label': 'neutral', 'score': 0.9960756897926331}",neutral,0.9960756897926331
2025-05-14 08:31:53+00:00,BBRI udah balik ke 4000 lagi.. Yang ngumpulin di bawah 4000 udh pada senyum2 ini mahh...,1922570549701517544,in,"{'label': 'neutral', 'score': 0.5140650868415833}",neutral,0.5140650868415833
2025-05-14 08:24:25+00:00,Harusnya aku beli kemaren pas 3.800 kebanyakan mikir jadi naik dah tapi gpp aku tetep beli km BBRI https://t.co/C25m7PcWoC,1922568670699540559,in,"{'label': 'negative', 'score': 0.5610309839248657}",negative,0.5610309839248657
2025-05-14 07:49:14+00:00,@magisterwota Sampe BBRI 4200 dan BBCA 9800,1922559816469279016,in,"{'label': 'neutral', 'score': 0.9988734126091003}",neutral,0.9988734126091003
2025-05-14 07:07:53+00:00,Update konsensus target price saham BBRI. Bloomberg terminal Channel https://t.co/LCSVAihEN6 https://t.co/lCUyijvZYG,1922549410413613523,in,"{'label': 'neutral', 'score': 0.9981381893157959}",neutral,0.9981381893157959
2025-05-14 06:44:51+00:00,Transaksi Capai Rp1 2 T Saham BBRI Kembali ke kisaran Rp4.000 https://t.co/MwkwhvMoNP,1922543613818339350,in,"{'label': 'neutral', 'score': 0.9985901713371277}",neutral,0.9985901713371277
2025-05-14 06:35:45+00:00,bbri kuh ️,1922541322549748011,in,"{'label': 'neutral', 'score': 0.957714319229126}",neutral,0.957714319229126
2025-05-14 06:28:55+00:00,@zurzuwaa saham bbri,1922539603157737608,in,"{'label': 'neutral', 'score': 0.9980900883674622}",neutral,0.9980900883674622
2025-05-14 05:55:27+00:00,IHSG Melesat 1 69% Ditopang Kinerja Saham BBRI dan BMRI https://t.co/N5Ixj05QN9,1922531183298060642,in,"{'label': 'neutral', 'score': 0.9953065514564514}",neutral,0.9953065514564514
2025-05-14 05:18:21+00:00,bbni or bbri?,1922521845191885044,in,"{'label': 'neutral', 'score': 0.8003222346305847}",neutral,0.8003222346305847
2025-05-14 04:07:05+00:00,Selamat tinggal kemiskinan $BBRI https://t.co/ySva6DRBp4,1922503911505531310,in,"{'label': 'neutral', 'score': 0.9787231683731079}",neutral,0.9787231683731079
2025-05-14 03:42:01+00:00,$BBRI ganteng banget. tadi open lgsg Gap Up. Skrg di harga Psikologis 4.000 Transaksi pagi ini udah 1 Triliun Mencoba menuju Resist lampau di 4.050; ketika itu skenario'nya gagal dan Berantakan krn Chaos berimbas trading Halt 27 Maret-08 April silam. let's see BO ga? https://t.co/ks9fCPPrBZ,1922497601150107945,in,"{'label': 'negative', 'score': 0.7081336975097656}",negative,0.7081336975097656
2025-05-14 03:20:24+00:00,@reyaxelrod_ Ga worth kalau dibandingkan laju pertumbuhan cetak duit di Indonesia. Kalau bank kayak $BBCA $BBRI $BBNI dan $BMRI harus bisa tumbuh 15%++ karena mereka yang menikmati uang dicetak pertama kali. Ga heran ada istilah: no-brainer investment beli saham bank. ,1922492164979769850,in,"{'label': 'negative', 'score': 0.9740993976593018}",negative,0.9740993976593018
2025-05-14 03:17:16+00:00,BBRI pattern bullish symmetrical triangle potensi naik ke range 4600-4800 Channel https://t.co/LCSVAihEN6 https://t.co/vn625NUQhU,1922491373980201318,in,"{'label': 'neutral', 'score': 0.9911994338035583}",neutral,0.9911994338035583
2025-05-14 03:15:29+00:00,BBRI w pertamakali ijo semenjak beli,1922490925709685236,in,"{'label': 'neutral', 'score': 0.9969635605812073}",neutral,0.9969635605812073
2025-05-14 03:06:51+00:00,@CFC_Kristoff @riyansyafii_ @Saham_fess Simpel. BCA/BBRI/BBNI/BMRI. Belum dari dividen yg udh tembus 10%/tahun.,1922488751885791442,in,"{'label': 'neutral', 'score': 0.9827387928962708}",neutral,0.9827387928962708
2025-05-14 02:44:39+00:00,Update 14 Mei 2025 GM Setelah libur 2 hari BBRI open loncat di harga 4 000. Volume asing meningkat untuk akumulasi sementara domestik pada distribusi (mungkin yang nyangkut kelamaan) tapi overall dominasi volume masih dominan di gerakan asing jadi ngikut aja~ (1/2),1922483164255064490,in,"{'label': 'neutral', 'score': 0.6648532152175903}",neutral,0.6648532152175903
2025-05-14 02:34:09+00:00,yaallah bbri 4000 ,1922480524926341126,in,"{'label': 'neutral', 'score': 0.4651118218898773}",neutral,0.4651118218898773
2025-05-14 02:12:15+00:00,Stock Picks 14 Mei 2025 BBRI Spec Buy dengan support 3760 cut loss jika break di bawah 3680. Jika tidak break di bawah 3760 potensi naik ke 3920-4000 short term. Disclaimer: https://t.co/7Iwik833Xf #cgsi #cgsid #stockpicks #sobatgenvest #akuinvestorsaham,1922475012071551299,in,"{'label': 'neutral', 'score': 0.9623686075210571}",neutral,0.9623686075210571
2025-05-14 02:11:49+00:00,yokk bbri bbca terbangg,1922474904017920067,in,"{'label': 'neutral', 'score': 0.9940485954284668}",neutral,0.9940485954284668
2025-05-14 02:11:48+00:00,BBRI dah kepala 4 ,1922474899697721422,in,"{'label': 'neutral', 'score': 0.9974784255027771}",neutral,0.9974784255027771
2025-05-14 01:51:24+00:00,Wuhuyyy saham sektor Bank bakalan hijau tebal nih $BBRI $BBCA ,1922469766167511456,in,"{'label': 'neutral', 'score': 0.9918953776359558}",neutral,0.9918953776359558
2025-05-14 01:38:09+00:00,Penggemar Saham BBRI Makin Banyak Harganya Diramal Segini https://t.co/QNqEhE0wky,1922466431439921259,in,"{'label': 'neutral', 'score': 0.9301000833511353}",neutral,0.9301000833511353
2025-05-13 23:26:32+00:00,BERITA POPULER: Harga Emas Perhiasan Meredup hingga Proyeksi Terbaru Saham BRI (BBRI) https://t.co/b6XbUKMHNN via @InvestorID,1922433308237205551,in,"{'label': 'neutral', 'score': 0.9976766705513}",neutral,0.9976766705513
2025-05-13 23:05:39+00:00,$BBCA $BMRI $BBRI dan $BRIS main aman di perbankan indonesia ajah,1922428053340188790,in,"{'label': 'neutral', 'score': 0.9952284097671509}",neutral,0.9952284097671509
2025-05-13 22:08:11+00:00,BERITA POPULER: Harga Emas Perhiasan Meredup hingga Proyeksi Terbaru Saham BRI (BBRI) https://t.co/b6XbUKM9Yf,1922413590163665123,in,"{'label': 'neutral', 'score': 0.9977618455886841}",neutral,0.9977618455886841
2025-05-13 19:57:38+00:00,Hitung Ulang Saham BBRI Ini Hasilnya https://t.co/646oUoclBf via @InvestorID,1922380739238142120,in,"{'label': 'neutral', 'score': 0.998134970664978}",neutral,0.998134970664978
2025-05-12 06:11:07+00:00,BRI (BBRI) Raih Digital Channel Terbaik Versi BSEM 2025 https://t.co/lmaTXbpRWv,1921810349600206934,in,"{'label': 'neutral', 'score': 0.9833230376243591}",neutral,0.9833230376243591
2025-05-11 17:16:48+00:00,@Kosret_ Jargi real bbri la inter xoshtra,1921615486585798865,in,"{'label': 'neutral', 'score': 0.9986200332641602}",neutral,0.9986200332641602
2025-05-11 17:13:08+00:00,BBRI itu saham yg telah menelan banyak korban investor ritel.,1921614563251785825,in,"{'label': 'neutral', 'score': 0.9965237975120544}",neutral,0.9965237975120544
2025-05-11 13:06:47+00:00,CUTE % jauh lebe gede daripada THS %: ADES ADRO ANTM APLN ARTO ASII BANK BBCA BBRI BUMI CLEO CPIN DSSA EXCL JSMR KEJU MYOR PGAS SIDO TLKM WIKA: portofolio WARUNG TEGAR saham BY JO ot P: 09 Mei 2025: koordinasi modus operasional CUAN BY JO : https://t.co/3GifgsjH4x,1921552567198196100,in,"{'label': 'neutral', 'score': 0.9987480640411377}",neutral,0.9987480640411377
2025-05-11 12:50:47+00:00,@cindetr Saham lah bbri dividen 8-9% setahun..,1921548540351746089,in,"{'label': 'neutral', 'score': 0.996593177318573}",neutral,0.996593177318573
2025-05-11 11:15:36+00:00,Udah jelek masi aja dicari jeleknya Udah paling bener maen di Liga 1 BBRI wkwkwkwkwk,1921524588422262916,in,"{'label': 'negative', 'score': 0.990776002407074}",negative,0.990776002407074
2025-05-11 06:16:49+00:00,TP $CTRA dan $BBCA total keuntungan 8% skarang udah masuk $BBRI tp berharap turun lg biar bisa serok lg,1921449394693419483,in,"{'label': 'neutral', 'score': 0.6258715987205505}",neutral,0.6258715987205505
2025-05-11 04:26:11+00:00,@UGM_FESS Buat beli saham BBRI aja nderr investasi di bibit,1921421552966336733,in,"{'label': 'neutral', 'score': 0.9981173276901245}",neutral,0.9981173276901245
2025-05-11 00:17:14+00:00,#166: DSSA ELSA BYAN: TOP: 14 saham: StuPa AkSi: MAPI UNVR ASII ICBP BBCA BBRI IHSG CPIN AMRT DSSA BYAN BREN jsmr elsa antm: koordinasi modus operasional CUAN BY JO 1-2-5: 2021 taon harga saham terendah dalam 5 taon terakhir: Covid 19 Delta (varian) berkecamuk: THS: https://t.co/rifnenmU8v,1921358906070089903,in,"{'label': 'neutral', 'score': 0.9988917708396912}",neutral,0.9988917708396912
2025-05-10 14:13:33+00:00,Selamat untuk para pemenang BRImo FSTVL Berlimpah hadiah impian kini jadi kenyataan Nantikan keseruan selanjutnya terus nabung dan transaksi pakai BRImo ya Sobat BRI. Cek informasi selengkapnya di https://t.co/WF9nBujYTu Waspada penipuan akses informasi hanya dari https://t.co/Zo1KdTAFyN,1921206981421134338,in,"{'label': 'neutral', 'score': 0.5235936641693115}",neutral,0.5235936641693115
2025-05-10 14:00:52+00:00,Another projection about BBRI gua bilang bakalan hit 4300 waktu harga masih 3900 https://t.co/ptmv18SibU,1921203788557193381,in,"{'label': 'neutral', 'score': 0.8186368942260742}",neutral,0.8186368942260742
2025-05-10 13:58:43+00:00,Ini soal-nya ada suruh analisa ANTM TLKM BBRI AGRO https://t.co/XHfHRxyLzj,1921203247886266763,in,"{'label': 'neutral', 'score': 0.9978311657905579}",neutral,0.9978311657905579
2025-05-10 10:41:28+00:00,#164: ADES ADRO ANTM APLN ARTO ASII BANK BBCA BBRI BUMI CLEO CPIN DSSA EXCL JSMR KEJU MYOR PGAS SIDO TLKM WIKA: 16 08%: 1491 20 kali lipat: ot P 09 Mei 2025: koordinasi modus operasional CUAN BY JO 1-2-5: StuPa AkSi: https://t.co/VojWYbTvRp,1921153609728725051,in,"{'label': 'neutral', 'score': 0.998914361000061}",neutral,0.998914361000061
2025-05-10 09:39:30+00:00,Lewat LinkUMKM BRI Pengusaha Minuman Asal Serang Sukses Kembangkan Usaha dan Tingkatkan Keterampilan Baca Berita Selengkapnya: https://t.co/amFulNkyJ9 #BRI #BBRI #PemberdayaanUMKM #LinkUMKM #UMKMNaikKelas https://t.co/tB5DIp2LEX,1921138016115954125,in,"{'label': 'positive', 'score': 0.9766761660575867}",positive,0.9766761660575867
2025-05-10 07:20:24+00:00,Fantastis! Kualitas Kredit BRI $BBRI Membaik di Kuartal I 2025 Gimana strategi $BBRI lewati tantangan di Kuartal II 2025? https://t.co/W6E9O0K4vL #saham #emiten #bisnis,1921103008756056520,in,"{'label': 'positive', 'score': 0.9888783097267151}",positive,0.9888783097267151
2025-05-10 07:14:59+00:00,IHSG Rebound Pagi Ini Saham BBCA BBRI dan ERAA Menguat Tajam https://t.co/BQCVjm0ppr #ihsg #saham #rebound #bank #sahambank https://t.co/b3aXrWdjzV,1921101646324437303,in,"{'label': 'neutral', 'score': 0.8065868616104126}",neutral,0.8065868616104126
2025-05-10 03:56:13+00:00,Tetiba keinget c menk ngomong gini mun maneh boga 1M trus dibeliin saham BBRI lumayan dapet dari dividen na 50jt. 50jt bagi 12 tahh utk ga usah kerja Kapan aku dapet warisan 1 M ,1921051623331086367,in,"{'label': 'neutral', 'score': 0.4671417474746704}",neutral,0.4671417474746704
2025-05-10 00:18:24+00:00,ADRO AMRT ARTO ASRI BBCA BBRI BLTA BNII BREN BUMI BYAN DSSA ELSA EXCL GOTO GPSO HERO IMAS INDY JSMR KAEF KEJU LAJU MAPI MIDI PGEO SIDO TAYS TLKM UNVR: #163: portofolio WARUNG TEGAR saham BY JO ot C: 09 Mei 2025: StuPa AkSi https://t.co/SfRDOOMlk5,1920996811805725011,in,"{'label': 'neutral', 'score': 0.9983673691749573}",neutral,0.9983673691749573
2025-05-09 22:52:25+00:00,#162: ADES ADMR AMRT ANTM ASII BBCA BBRI BNII BREN BYAN GOTO KIJA MAPI MTEL ROTI: portofolio WARUNG TEGAR saham BY JO ot B: 09 Mei 2025: koordinasi modus operasional CUAN BY JO 1-2-5: StuPa AkSi: https://t.co/qqKhhhjBIS,1920975171285889371,in,"{'label': 'neutral', 'score': 0.9988994598388672}",neutral,0.9988994598388672
2025-05-09 11:01:24+00:00,IHSG Ditutup Naik Tipis ke 6.832 Saham DSSA dan BBRI Pimpin Penguatan #beritanusantaraco #bacaaninspirasirakyat #beritanusantara #nasional #ihsg https://t.co/S3XwHpEwkX,1920796239790068138,in,"{'label': 'neutral', 'score': 0.6193947196006775}",neutral,0.6193947196006775
2025-05-09 07:49:04+00:00,IHSG TECHNICAL VIEW (09/05) IHSG kemarin ditutup turun 1.42% dan kembali disertai dengan net sell asing ~906 Miliar. Saham yang paling banyak dijual asing adalah BMRI BBRI BBNI TLKM dan ASII.,1920747837597319265,in,"{'label': 'neutral', 'score': 0.9877655506134033}",neutral,0.9877655506134033
2025-05-09 07:28:46+00:00,Saham Perbankan Jatuh BMRI Paling Dalam Big banks tertekan di tengah koreksi IHSG 1 42% BMRI turun 3 23% BBRI 3 07% BBCA 1 10% BBNI 0 96% Cek berita lengkap: https://t.co/axYs74FpS3 #saham #bank #IHSG #BMRI #BBRI https://t.co/WSESDlECZj,1920742727185989901,in,"{'label': 'neutral', 'score': 0.9970679879188538}",neutral,0.9970679879188538
2025-05-09 05:08:29+00:00,Sobat BRI Temani nongkrong santai kamu sambil minum Kopi Susu di Kopi Nako dengan promo spesial BRI. Diskon 30% menggunakan QRIS BRImo setiap Senin-Jumat hingga 30 Juni 2025 . Cek disini : https://t.co/8mb3znUzKD #PromoMerchantBRI #Promoholic #EDCBRI #TabunganBRI https://t.co/ZB7lJ8dhDL,1920707422785859697,in,"{'label': 'neutral', 'score': 0.921245813369751}",neutral,0.921245813369751
2025-05-08 23:58:14+00:00,#161: ADES ADMR AMRT ANTM ASII BBCA BBRI BNII BREN BYAN GOTO KIJA MAPI MTEL ROTI: portofolio WARUNG TEGAR saham BY JO ot B: 08 Mei 2025: koordinasi modus operasional CUAN BY JO 1-2-5: StuPa AkSi: https://t.co/qVin6aXSFJ,1920629346085031943,in,"{'label': 'neutral', 'score': 0.9989414811134338}",neutral,0.9989414811134338
2025-05-08 19:41:36+00:00,kapan ya punya 100 lot bbri ,1920564762574041219,in,"{'label': 'neutral', 'score': 0.9960928559303284}",neutral,0.9960928559303284
